time_h1,time_h2,time_m1,time_m2,start_m,finish_m,order,s
14,14,0,15,841,855,14,1
14,14,0,15,841,855,15,1
14,14,0,15,841,855,16,0
14,14,15,30,856,870,0,1
14,14,15,30,856,870,1,1
14,14,15,30,856,870,2,2
14,14,15,30,856,870,3,2
14,14,15,30,856,870,4,1
14,14,15,30,856,870,5,1
14,14,15,30,856,870,6,3
14,14,15,30,856,870,7,1
14,14,15,30,856,870,8,1
14,14,15,30,856,870,9,3
14,14,15,30,856,870,10,4
14,14,15,30,856,870,11,3
14,14,15,30,856,870,12,0
14,14,15,30,856,870,13,1
14,14,15,30,856,870,14,1
14,14,15,30,856,870,15,1
14,14,15,30,856,870,16,0
14,14,30,45,871,885,0,1
14,14,30,45,871,885,1,1
14,14,30,45,871,885,2,2
14,14,30,45,871,885,3,2
14,14,30,45,871,885,4,1
14,14,30,45,871,885,5,1
14,14,30,45,871,885,6,3
14,14,30,45,871,885,7,2
14,14,30,45,871,885,8,1
14,14,30,45,871,885,9,3
14,14,30,45,871,885,10,4
14,14,30,45,871,885,11,3
14,14,30,45,871,885,12,0
14,14,30,45,871,885,13,1
14,14,30,45,871,885,14,1
14,14,30,45,871,885,15,1
14,14,30,45,871,885,16,0
14,15,45,0,886,900,0,1
14,15,45,0,886,900,1,1
14,15,45,0,886,900,2,2
14,15,45,0,886,900,3,2
14,15,45,0,886,900,4,1
14,15,45,0,886,900,5,1
14,15,45,0,886,900,6,3
14,15,45,0,886,900,7,1
14,15,45,0,886,900,8,1
14,15,45,0,886,900,9,3
14,15,45,0,886,900,10,4
14,15,45,0,886,900,11,3
14,15,45,0,886,900,12,0
14,15,45,0,886,900,13,1
14,15,45,0,886,900,14,1
14,15,45,0,886,900,15,2
14,15,45,0,886,900,16,1
15,15,0,15,901,915,0,1
15,15,0,15,901,915,1,1
15,15,0,15,901,915,2,1
15,15,0,15,901,915,3,2
15,15,0,15,901,915,4,1
15,15,0,15,901,915,5,1
15,15,0,15,901,915,6,3
15,15,0,15,901,915,7,1
15,15,0,15,901,915,8,1
15,15,0,15,901,915,9,2
15,15,0,15,901,915,10,4
15,15,0,15,901,915,11,3
15,15,0,15,901,915,12,0
15,15,0,15,901,915,13,1
15,15,0,15,901,915,14,1
15,15,0,15,901,915,15,1
15,15,0,15,901,915,16,0
15,15,15,30,916,930,0,1
15,15,15,30,916,930,1,1
15,15,15,30,916,930,2,2
15,15,15,30,916,930,3,2
15,15,15,30,916,930,4,1
15,15,15,30,916,930,5,1
15,15,15,30,916,930,6,3
15,15,15,30,916,930,7,2
15,15,15,30,916,930,8,1
15,15,15,30,916,930,9,3
15,15,15,30,916,930,10,4
15,15,15,30,916,930,11,3
15,15,15,30,916,930,12,0
15,15,15,30,916,930,13,1
15,15,15,30,916,930,14,1
15,15,15,30,916,930,15,1
15,15,15,30,916,930,16,0
15,15,30,45,931,945,0,1
15,15,30,45,931,945,1,1
15,15,30,45,931,945,2,2
15,15,30,45,931,945,3,2
15,15,30,45,931,945,4,1
15,15,30,45,931,945,5,1
15,15,30,45,931,945,6,3
15,15,30,45,931,945,7,2
15,15,30,45,931,945,8,1
15,15,30,45,931,945,9,3
15,15,30,45,931,945,10,4
15,15,30,45,931,945,11,3
15,15,30,45,931,945,12,0
15,15,30,45,931,945,13,1
15,15,30,45,931,945,14,1
15,15,30,45,931,945,15,1
15,15,30,45,931,945,16,0
15,16,45,0,946,960,0,1
15,16,45,0,946,960,1,1
15,16,45,0,946,960,2,2
15,16,45,0,946,960,3,2
15,16,45,0,946,960,4,1
15,16,45,0,946,960,5,1
15,16,45,0,946,960,6,3
15,16,45,0,946,960,7,2
15,16,45,0,946,960,8,1
15,16,45,0,946,960,9,3
15,16,45,0,946,960,10,4
15,16,45,0,946,960,11,3
15,16,45,0,946,960,12,1
15,16,45,0,946,960,13,1
15,16,45,0,946,960,14,1
15,16,45,0,946,960,15,1
15,16,45,0,946,960,16,0
16,16,0,15,961,975,0,1
16,16,0,15,961,975,1,1
16,16,0,15,961,975,2,2
16,16,0,15,961,975,3,3
16,16,0,15,961,975,4,1
16,16,0,15,961,975,5,1
16,16,0,15,961,975,6,3
16,16,0,15,961,975,7,1
16,16,0,15,961,975,8,1
16,16,0,15,961,975,9,3
16,16,0,15,961,975,10,4
16,16,0,15,961,975,11,3
16,16,0,15,961,975,12,1
16,16,0,15,961,975,13,1
16,16,0,15,961,975,14,1
16,16,0,15,961,975,15,1
16,16,0,15,961,975,16,0
16,16,15,30,976,990,0,1
16,16,15,30,976,990,1,1
16,16,15,30,976,990,2,2
16,16,15,30,976,990,3,2
16,16,15,30,976,990,4,1
16,16,15,30,976,990,5,1
16,16,15,30,976,990,6,3
16,16,15,30,976,990,7,2
16,16,15,30,976,990,8,1
16,16,15,30,976,990,9,3
16,16,15,30,976,990,10,4
16,16,15,30,976,990,11,3
16,16,15,30,976,990,12,1
16,16,15,30,976,990,13,1
16,16,15,30,976,990,14,1
16,16,15,30,976,990,15,1
16,16,15,30,976,990,16,0
16,16,30,45,991,1005,0,1
16,16,30,45,991,1005,1,1
16,16,30,45,991,1005,2,2
16,16,30,45,991,1005,3,2
16,16,30,45,991,1005,4,1
16,16,30,45,991,1005,5,1
16,16,30,45,991,1005,6,3
16,16,30,45,991,1005,7,2
16,16,30,45,991,1005,8,1
16,16,30,45,991,1005,9,3
16,16,30,45,991,1005,10,4
16,16,30,45,991,1005,11,3
16,16,30,45,991,1005,12,1
16,16,30,45,991,1005,13,1
16,16,30,45,991,1005,14,1
16,16,30,45,991,1005,15,1
16,16,30,45,991,1005,16,0
16,17,45,0,1006,1020,0,1
16,17,45,0,1006,1020,1,1
16,17,45,0,1006,1020,2,2
16,17,45,0,1006,1020,3,3
16,17,45,0,1006,1020,4,1
16,17,45,0,1006,1020,5,1
16,17,45,0,1006,1020,6,3
16,17,45,0,1006,1020,7,2
16,17,45,0,1006,1020,8,1
16,17,45,0,1006,1020,9,3
16,17,45,0,1006,1020,10,4
16,17,45,0,1006,1020,11,3
16,17,45,0,1006,1020,12,1
16,17,45,0,1006,1020,13,1
16,17,45,0,1006,1020,14,1
16,17,45,0,1006,1020,15,1
16,17,45,0,1006,1020,16,0
17,17,0,15,1021,1035,0,1
17,17,0,15,1021,1035,1,1
17,17,0,15,1021,1035,2,2
17,17,0,15,1021,1035,3,3
17,17,0,15,1021,1035,4,1
17,17,0,15,1021,1035,5,1
17,17,0,15,1021,1035,6,3
17,17,0,15,1021,1035,7,2
17,17,0,15,1021,1035,8,1
17,17,0,15,1021,1035,9,3
17,17,0,15,1021,1035,10,5
17,17,0,15,1021,1035,11,3
17,17,0,15,1021,1035,12,1
17,17,0,15,1021,1035,13,1
17,17,0,15,1021,1035,14,1
17,17,0,15,1021,1035,15,1
17,17,0,15,1021,1035,16,0
17,17,15,30,1036,1050,0,1
17,17,15,30,1036,1050,1,1
17,17,15,30,1036,1050,2,2
17,17,15,30,1036,1050,3,3
17,17,15,30,1036,1050,4,1
17,17,15,30,1036,1050,5,1
17,17,15,30,1036,1050,6,3
17,17,15,30,1036,1050,7,2
17,17,15,30,1036,1050,8,1
17,17,15,30,1036,1050,9,3
17,17,15,30,1036,1050,10,5
17,17,15,30,1036,1050,11,3
17,17,15,30,1036,1050,12,1
17,17,15,30,1036,1050,13,1
17,17,15,30,1036,1050,14,1
17,17,15,30,1036,1050,15,1
17,17,15,30,1036,1050,16,0
17,17,30,45,1051,1065,0,1
17,17,30,45,1051,1065,1,1
17,17,30,45,1051,1065,2,2
17,17,30,45,1051,1065,3,4
17,17,30,45,1051,1065,4,1
17,17,30,45,1051,1065,5,1
17,17,30,45,1051,1065,6,4
17,17,30,45,1051,1065,7,2
17,17,30,45,1051,1065,8,1
17,17,30,45,1051,1065,9,3
17,17,30,45,1051,1065,10,5
17,17,30,45,1051,1065,11,3
17,17,30,45,1051,1065,12,1
17,17,30,45,1051,1065,13,1
17,17,30,45,1051,1065,14,1
17,17,30,45,1051,1065,15,1
17,17,30,45,1051,1065,16,0
17,18,45,0,1066,1080,0,1
17,18,45,0,1066,1080,1,1
17,18,45,0,1066,1080,2,2
17,18,45,0,1066,1080,3,4
17,18,45,0,1066,1080,4,1
17,18,45,0,1066,1080,5,1
17,18,45,0,1066,1080,6,4
17,18,45,0,1066,1080,7,2
17,18,45,0,1066,1080,8,1
17,18,45,0,1066,1080,9,3
17,18,45,0,1066,1080,10,4
17,18,45,0,1066,1080,11,3
17,18,45,0,1066,1080,12,1
17,18,45,0,1066,1080,13,1
17,18,45,0,1066,1080,14,1
17,18,45,0,1066,1080,15,1
17,18,45,0,1066,1080,16,0
18,18,0,15,1081,1095,0,1
18,18,0,15,1081,1095,1,1
18,18,0,15,1081,1095,2,2
18,18,0,15,1081,1095,3,5
18,18,0,15,1081,1095,4,1
18,18,0,15,1081,1095,5,1
18,18,0,15,1081,1095,6,4
18,18,0,15,1081,1095,7,2
18,18,0,15,1081,1095,8,1
18,18,0,15,1081,1095,9,3
18,18,0,15,1081,1095,10,4
18,18,0,15,1081,1095,11,3
18,18,0,15,1081,1095,12,0
18,18,0,15,1081,1095,13,1
18,18,0,15,1081,1095,14,1
18,18,0,15,1081,1095,15,1
18,18,0,15,1081,1095,16,0
